backbone,dataset,seed,alpha,method,is,cov,size,sscv_pct,accuracy,r_C,bw_C
SSFormer,ksc,8,0.05,D,4.8734381297863765,0.9435711406690851,2.6162837565497785,8.513513513513505,0.7122128174123338,10,50
SSFormer,ksc,8,0.05,A,4.3309149536477225,0.9415558242644095,1.9931479242241033,8.688212927756645,0.7122128174123338,10,50
SSFormer,ksc,8,0.05,B,3.747682386134623,0.9496170898831117,1.732365981459089,7.849162011173183,0.7122128174123338,10,50
SSFormer,ksc,8,0.05,C,3.7089883111648527,0.954453849254333,1.8871422813381702,6.510791366906465,0.7122128174123338,10,50
SSFormer,ksc,8,0.1,D,4.285368802902056,0.8823055219669488,1.9314792422410318,4.6963216424294245,0.7122128174123338,10,50
SSFormer,ksc,8,0.1,A,3.7372027408303103,0.8960096735187424,1.6573962112051592,12.358722358722362,0.7122128174123338,10,50
SSFormer,ksc,8,0.1,B,3.8020959290608625,0.8863361547762999,1.52881902458686,7.2972972972973,0.7122128174123338,10,50
SSFormer,ksc,8,0.1,C,3.517936316001612,0.9052801289802499,1.6235388956066101,16.050420168067227,0.7122128174123338,10,50
SSFormer,ksc,8,0.15,D,3.84186483944646,0.8395808141878275,1.7029423619508264,9.11764705882353,0.7122128174123338,10,50
SSFormer,ksc,8,0.15,A,3.637511756012361,0.8395808141878275,1.4985892785167272,15.000000000000002,0.7122128174123338,10,50
SSFormer,ksc,8,0.15,B,3.5301625688566443,0.841193067311568,1.4127367996775493,10.652173913043484,0.7122128174123338,10,50
SSFormer,ksc,8,0.15,C,3.4324869004433696,0.8524788391777509,1.4655380894800483,15.000000000000002,0.7122128174123338,10,50
SSFormer,ksc,9,0.05,D,4.662636033857315,0.9500201531640468,2.663442160419186,4.18367346938775,0.6916565900846433,10,50
SSFormer,ksc,9,0.05,A,4.320838371624345,0.9496170898831117,2.305521966948811,14.083969465648849,0.6916565900846433,10,50
SSFormer,ksc,9,0.05,B,3.9903264812575574,0.9492140266021766,1.958887545344619,11.666666666666659,0.6916565900846433,10,50
